RegionName,StateName,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
"Marquette, MI",MI,84355.82729,88412.83508,91986.79959,95533.15917,100092.3451,106062.7652,,109534.6329,105612.1714,101112.0367,104956.5214,108200.1439,115207.8784,123910.1821,126428.321,124861.6687,127591.9272,130814.1595,135602.7396,142007.716,148916.5285,163372.4629,185590.9514,204534.4891,212802.5861
"North Wilkesboro, NC",NC,76947.86156,81176.41727,83931.40965,85974.02666,88089.26711,92992.15563,100002.0317,106884.6855,110081.232,108407.0722,103954.0562,94229.80229,91129.98962,109057.9729,118418.6917,113986.6842,124829.5567,124537.5688,127598.4605,129557.5608,145255.0403,163668.8766,181182.3548,207866.0361,212393.6728
"Mount Pleasant, MI",MI,,,,,,,,,,,,,95969.39098,103698.9058,112282.3987,121075.0894,123745.8604,124034.0421,131631.5375,136641.8403,150478.4653,164556.3124,185076.1916,193987.2565,196808.4171
"Rio Grande City, TX",TX,,,,,,,,,,,97445.70599,95765.29468,91745.41174,95097.38111,105930.6022,112751.6649,119989.9692,113118.1019,117872.5965,110249.7931,116274.3708,139734.5092,154257.6879,136332.7092,130338.6218
"Marion, OH",OH,,,,,,,,,,,80110.21439,79119.72471,77797.61537,76642.20556,76088.83666,77696.4386,82817.82438,88558.24652,92257.68245,106846.8266,107505.0073,124448.4281,137124.8922,146496.5558,156998.7312
"Baraboo, WI",WI,,,,,,,,,,167657.3539,160599.4138,156641.6775,152841.1093,157966.6636,162738.7265,168005.799,179887.8728,188886.7385,200557.3527,209665.1543,223816.3774,246693.3605,273872.9521,291039.5331,302897.4698
"Red Bluff, CA",CA,,,,,,,,,,,,,113784.2539,123678.3717,147733.0882,164743.9209,179059.3391,186976.593,203628.4404,215530.0751,240512.7039,271726.2247,308688.8577,307330.0515,304124.792
"Marinette, WI",WI,72509.72548,74672.33763,78878.85649,84559.22653,87121.30305,91316.43001,100662.0162,103464.8113,104280.0922,100937.8023,94536.12415,85333.85193,87062.28654,89096.7754,91264.41976,93267.11938,98599.43347,98322.85864,104493.0243,108197.7885,116672.8503,130587.9469,151132.4863,158792.5919,170890.2267
"Roswell, NM",NM,,,,,,,,,,106107.141,103367.651,101103.518,99684.18408,98956.25981,100985.8212,102521.2429,98130.76184,102539.1,103795.8372,109325.3865,124422.3319,136680.1149,150701.3993,150177.2556,136256.263
"Shelton, WA",WA,,,,,,,,,226329.1975,210038.2676,191619.0644,181393.395,172351.4031,172777.1869,174349.2082,178307.3606,193554.5398,210822.5135,240237.8277,270496.6842,290427.2178,351246.1878,419784.5654,428809.097,435075.3925
"Dublin, GA",GA,81269.12544,85443.73432,89116.32959,92054.96525,94921.3606,99152.32981,104533.2894,109191.8344,110561.6314,106279.7855,98432.55788,92310.24225,87500.43504,85088.92653,87433.06507,87286.51469,93930.49853,95846.63952,102548.1402,106607.3523,115063.0632,128346.4861,143587.3929,151168.5225,154045.6695
"Nacogdoches, TX",TX,,,,,,,,,,,136925.002,135020.8094,134420.5744,135981.7378,135936.2758,140319.8805,146862.3,148025.1265,150587.5113,153287.9461,167655.068,177775.7986,206793.0186,214832.7612,219311.7513
"Somerset, KY",KY,47087.34754,49646.57499,51460.59311,51054.16638,51756.61116,53014.48341,54828.64813,60105.95666,60656.90078,59654.11622,58661.29991,60676.60603,62809.4099,70496.79182,72511.01525,72085.95652,86590.6081,93668.32196,102771.8434,117449.774,133856.3571,155824.0329,174389.6743,172560.7577,172398.852
"Coos Bay, OR",OR,,,,,,,,,179243.3785,167732.0939,151951.2665,143682.7242,137969.0347,141857.6023,151184.7049,157990.8689,174475.8063,188972.8992,200300.9405,215089.3737,231291.1461,260875.4076,309536.4177,328788.681,335230.8734
"Forest City, NC",NC,74559.27731,74314.07901,76487.92212,77362.00816,78809.85154,82152.20813,88347.82146,94762.94887,98760.22302,98825.59224,,96852.34767,94524.41953,96177.83811,98297.95449,100756.7754,103935.6873,109308.7813,118182.6495,127198.0217,139271.2752,160152.6794,179256.8619,201295.9887,204821.8486
"Martinsville, VA",VA,75183.33186,79573.39627,84043.48009,87999.82218,94858.21933,109067.5007,106347.1584,104029.9049,99919.40708,100070.4365,90909.62151,90750.83873,87186.4091,90378.23185,84154.51062,83362.69451,85669.83995,85544.68325,84382.17815,82080.87126,84864.22436,92733.70465,110163.5203,121425.6774,126103.6709
"Rexburg, ID",ID,,,,,,,,,,,173045.2098,159460.657,155571.0413,164373.438,169291.7083,171323.26,180517.6681,193578.1031,207936.4382,229919.6584,254244.6516,307679.9935,401128.3034,416248.9343,400886.7045
"Lewiston, ID",ID,,,,,,,,,,,173413.0404,164161.3063,162489.2843,170429.9389,171086.8311,176976.8071,187080.512,197574.8133,206623.7966,219597.2755,234995.5563,266020.7495,321130.9323,339383.9292,347294.5115
"Laconia, NH",NH,112355.898,123948.5422,138897.4832,158769.6898,187556.0115,208722.3705,230229.8956,233389.7096,227737.4216,217956.598,204994.4089,202740.9031,198161.8741,198398.1933,204224.1141,207985.2326,217883.9043,224629.4212,239991.0116,255022.0849,271744.7827,316142.5116,381236.6986,425877.2541,460430.2592
"Georgetown, SC",SC,,,,,,,,,,,,,,185650.4958,193706.1209,201790.5585,212111.8503,223773.1069,235065.7101,246366.512,257022.1021,282067.9,336039.2531,374198.1051,395890.6282
"Athens, OH",OH,,,,,,,,,,,98363.83881,97416.75609,96091.4449,94808.61934,99776.43409,103454.0867,109172.3876,111077.103,114550.6209,123757.2609,128013.7427,144607.2903,152995.3845,160809.1749,160783.2054
"Sanford, NC",NC,94629.47388,99916.51908,103329.0974,105876.8292,108741.5079,,121647.5558,125977.9768,128643.6928,127048.8248,120657.7364,115862.1043,112903.5545,111740.7249,115753.6792,116265.3302,120896.3506,126818.4416,136475.5028,148480.8155,159466.724,182017.1005,211755.4527,252049.4647,268225.2751
"Enid, OK",OK,67531.72556,70617.34264,73243.93117,75432.4624,,80224.32621,80189.15746,85956.18016,90984.32239,84669.07167,82768.93308,78447.30323,77793.24844,80415.29974,84436.87688,88753.05565,95855.7241,99450.10852,102495.6819,100395.6183,100570.7257,107358.7256,114172.0691,115984.5894,123769.7695
"Mount Vernon, OH",OH,,,,,,,,,,,93168.88711,91756.28493,90767.24301,91844.77837,97703.81028,107668.5265,134209.4405,146819.4489,154623.9374,165827.0902,172027.268,196687.7145,220187.918,237642.7138,252967.9596
"Walla Walla, WA",WA,124825.9479,128682.4882,134012.1881,138777.6348,146418.8169,166444.3756,183081.9533,201512.022,224408.6204,207680.6498,190156.7296,182290.5397,175423.3023,179392.953,185735.6951,190165.5349,202722.0867,215434.4668,239180.2952,259838.8798,278885.0184,310505.7266,368371.916,389694.5717,394351.1368
"Albemarle, NC",NC,,,,,,,,,,,,,,,,,,136488.4612,145436.7364,157030.0488,165218.0171,193775.108,225876.9818,258603.8791,270063.4199
"Hutchinson, KS",KS,,,,,,,,,,,,71830.31624,72353.27604,70791.1925,72940.64442,79416.36275,88341.3848,88950.72219,89136.90354,92297.28241,93731.14436,102016.1018,113876.0494,124844.0979,129978.268
"Hudson, NY",NY,102353.7216,109927.4612,119613.8442,133209.648,147969.5386,170208.6153,197418.9666,206775.4749,220661.0735,210399.8432,201385.1348,202948.6459,201655.6853,204620.929,210272.753,215885.8241,223604.7871,227722.8331,237272.7519,247143.2845,256238.0031,301761.6363,359998.091,397243.7678,415111.1352
"Starkville, MS",MS,,,,,,,,,,,167117.7153,166050.5106,167503.5077,179943.182,184682.7781,167931.3791,167097.2187,170918.3327,175817.883,180952.1394,185279.0309,193593.6604,214968.7846,220179.986,228614.7206
"Carlsbad, NM",NM,,,,,,,,,,,,,,,,,,188309.0882,169605.6339,181864.7917,200910.8866,223606.6529,224301.568,210579.9624,206015.8538
"Gillette, WY",WY,,,,,,,,,,,243297.6094,239327.9291,237726.4544,243447.3643,239980.7202,239739.7252,250534.5612,250226.3799,245192.5266,242511.5235,252603.2162,266306.4496,279923.4963,299532.9686,311917.8287
"Sturgis, MI",MI,95443.97917,99670.75645,103572.1344,105660.3021,100196.9831,107770.3403,112178.4384,114012.4599,112932.8547,105451.7123,96698.42389,95055.66567,94020.93625,95819.49477,100538.0697,102443.542,110909.0686,115612.1128,125024.5592,132961.9407,142287.6503,158624.7891,175556.5629,180425.0878,189242.6552
"Rutland, VT",VT,97043.81056,102271.212,109651.8125,117351.7579,130218.3839,139883.52,159924.1645,173432.2413,182194.1377,183905.4068,179688.2951,179161.166,176893.2689,178103.5754,178342.1175,175678.9374,180739.3816,181985.7415,193715.9068,197603.3124,200505.3861,219248.7218,258733.7224,280692.4551,295315.7305
"Crossville, TN",TN,97688.07226,103279.0019,104920.1856,106431.8007,112983.2656,118365.1183,133301.8548,150191.4218,157827.3621,139716.8278,139747.1782,137063.8933,129301.0132,122324.5646,121005.049,126427.8132,136789.2152,143997.2247,148525.4838,159958.3877,175182.6527,196435.2763,248122.4233,267400.2096,290024.8433
"Sayre, PA",PA,,,,,,,,,,126797.0416,123790.6031,114491.7002,122095.6832,138500.5272,142725.215,144100.7997,141483.4634,135305.6396,135474.8075,137652.5675,142761.6116,155660.7507,162395.0683,175163.7305,184558.8232
"Salina, KS",KS,,,,,,,,,,,,,92661.76231,97762.95149,99657.08582,102805.2827,105159.0565,106079.1216,111184.8341,113543.175,119998.5544,130255.7604,145161.6985,156197.4693,161996.1033
"Marietta, OH",OH,92105.46829,97197.83066,101565.5969,104435.9735,108189.6174,112545.4207,116196.9034,116446.2378,115286.1534,112772.0644,108480.2853,106864.8762,104899.1755,106840.2328,110985.5363,116786.2536,125254.8982,128776.6993,133096.8587,136762.4438,143106.1605,157281.4043,170993.3473,175881.5284,176807.022
"Fergus Falls, MN",MN,,,,,,,,,,,,,147839.92,153904.5407,159203.0421,164767.4154,176050.1159,186141.5488,194158.2073,204458.117,217952.4915,242694.5644,274671.7916,288058.9918,300753.9197
"Barre, VT",VT,114086.4446,120635.6248,130663.4305,140373.3295,156296.6308,172908.2262,188649.2381,208751.4854,221610.4746,219739.0162,213543.3641,214106.2211,213166.0612,217611.0861,223651.4452,229131.3266,235511.4213,241773.2112,251118.1179,257933.5235,269776.7347,295473.1485,334998.9547,365964.7005,384531.0898
"Fremont, OH",OH,93397.34202,98387.91597,102659.8975,106217.3708,109328.3102,112644.4444,114456.2053,113587.6754,111461.7633,108015.2206,103504.1219,100449.1183,97199.83287,96023.47155,94059.13603,97741.41426,100704.0552,103262.0204,106968.6679,114468.9243,115669.0204,130918.3036,142434.4701,152132.1703,165009.3377
"Oneonta, NY",NY,51937.17732,56106.02222,61111.56796,67490.29069,74440.13243,85021.54931,101146.3969,118685.855,129839.725,126234.0453,120763.4929,121727.8278,121010.3046,121806.9485,120904.141,121067.8174,125382.8905,129046.9502,132694.9559,135901.4029,143306.822,157631.4972,167692.2916,183167.3132,193261.3319
"Columbus, MS",MS,,,,,,,,,,,,,110503.7544,102180.8945,102720.1801,112314.7729,127703.5525,123845.0013,123680.1697,133883.8494,136533.5022,139927.1146,165780.3623,154628.341,160260.3093
"Norwalk, OH",OH,75439.94209,79000.02054,82256.25382,84788.91394,85158.97756,87796.94735,90853.54249,92660.98624,86769.33236,85818.02169,82544.30213,80524.67922,78246.19548,81340.8696,91056.41151,95823.56529,104429.0462,111265.5294,116217.9005,118712.1234,123962.7543,137794.3014,149101.0907,156651.4556,164430.0865
"Batavia, NY",NY,76483.36954,80749.90182,86720.8301,94127.83588,101525.3871,113662.9188,123986.3608,126052.288,125173.4887,114863.3772,107293.6232,105576.0187,102382.3609,103831.4312,104699.1919,106381.547,111288.4407,116118.7116,120724.399,125333.3954,132947.9126,151987.6053,166668.9198,180640.5755,191180.2522
"Ardmore, OK",OK,60952.47839,63072.57495,65039.89904,66779.00571,69169.99136,72432.46633,75915.14515,79273.82624,82032.70871,85155.83154,86841.4645,82826.98757,83208.09359,87399.89744,89222.58331,94930.41801,97716.61508,102103.8803,106122.4442,109834.7833,116193.0874,130038.8271,149392.7003,168340.3454,173258.2387
"Palestine, TX",TX,,,,,,,,,,,110990.4206,110093.087,109656.0636,106606.7067,104797.7592,104510.9885,113273.0965,115603.2169,118960.6677,124092.2795,131795.3628,146221.2434,172844.7318,188989.6702,197745.7086
"Fort Madison, IA",IA,,,,,,,,,,,65267.38644,65600.72744,67145.18821,73720.75233,78319.81753,79253.04508,85434.88445,85607.3731,87201.6997,87112.74645,91306.29169,98487.41849,102870.2994,105747.2129,106255.2923
"Charleston, IL",IL,,,,,,,,,,,93793.73574,90582.47118,88699.73409,92201.07075,93778.40198,93275.07465,94006.10023,93005.39357,91776.58012,92758.18327,102653.9476,108251.0378,113342.8279,115571.9474,122742.0776
"Fernley, NV",NV,,,,,,,,,194593.0794,149467.0122,123375.1239,109779.7936,99472.26834,110857.1059,144134.1778,158051.0029,182566.8298,207419.9245,239721.6771,268401.2066,283386.7644,315114.3344,388685.2926,385372.6812,380711.2623
"Carson City, NV",NV,138334.6986,145879.3703,155169.6681,167066.8965,190716.9177,261205.8687,307216.9868,308360.2229,270287.3328,207985.6246,173219.5685,155402.9642,142015.0512,151806.218,178985.7839,194198.624,227224.6481,255710.1481,283078.0883,311163.2574,330503.7177,367156.6942,438467.3082,437716.0334,453128.207
"Eagle Pass, TX",TX,,,,,,,,,,,133487.2778,133151.4771,133010.336,137573.687,151082.113,163774.6833,169986.5795,167124.8423,168813.2391,163047.1178,160776.3835,171810.7432,191381.4251,193994.5364,209477.7844
"Calhoun, GA",GA,,,,,,,,,,107383.1054,99693.33502,95789.65354,89642.81355,92788.52885,102562.8892,108607.8807,115932.5817,123627.425,133672.976,146097.4524,157570.0849,178058.2999,214203.358,235657.8205,255297.1028
"Cullowhee, NC",NC,,,,,,,,,,207866.3858,195140.3482,188579.5799,180061.7962,187899.9285,194717.4001,198333.8517,205484.1893,208540.2952,219651.7557,231851.9354,234301.51,271283.177,324709.7419,357913.7401,377372.5845
"Kearney, NE",NE,,,,,,,,132442.2701,133478.5266,133288.9017,131900.2009,132394.4994,134742.853,149219.9604,159729.6731,168092.8371,179930.4895,185448.9439,188795.8655,195845.1707,204910.6613,215174.7827,242144.0663,259871.8925,266254.2795
"Fairmont, WV",WV,,,,,,86344.63528,95618.10767,98150.20281,101899.9787,104403.6825,101849.4291,100861.7294,100395.448,110006.809,98184.62825,102121.7836,109187.0671,108826.4128,112520.5994,119143.488,122976.5102,136886.8031,145554.7757,153625.6735,154892.0929
"Ontario, OR",OR,80384.69092,84380.78407,88705.45901,92265.71965,95441.82069,105712.9978,123590.3665,136752.9812,137749.8187,130548.91,118714.9143,110411.2938,105619.1189,109790.5002,120310.7023,126715.2208,135031.4295,145082.1275,156738.1267,175259.6818,197159.174,245272.5405,322022.1762,333631.5924,330519.3946
"Gaffney, SC",SC,,,,,,,,,,95943.03176,90939.62469,86091.45847,82542.28993,90797.26667,108005.9363,113490.1236,120291.5527,126476.5167,124165.7429,132383.4873,145444.8675,158658.3101,178474.2879,182104.6088,172328.8362
"Picayune, MS",MS,,,,,,,,,,,,,102669.6265,111662.2625,126464.3265,129353.3927,150434.937,147523.0784,154681.3685,158193.3351,162459.8297,170992.4486,188745.2007,196808.5734,210121.8305
"Sterling, IL",IL,,,,,,,,,,99316.75402,94196.46452,93178.38488,91450.81366,92261.64077,89410.18696,91341.42079,93327.79142,92693.18616,92517.95169,82458.37022,95880.36488,103534.6937,107125.0314,115696.5324,119284.5012
"Branson, MO",MO,,,,,,,,,,,126629.8398,119293.6236,117918.5316,122141.7518,128352.8509,132015.5748,137474.8474,142377.0112,149814.1689,158917.6017,172214.9062,192614.807,237792.458,261192.1235,265975.3024
"Cedar City, UT",UT,,,,,,,,,,180209.6029,163899.548,157163.23,146330.4075,149970.8395,153961.5907,167301.7722,183892.9655,204071.9451,227334.7341,247122.801,262667.1924,296363.8622,385331.5692,401241.0445,402246.4851
"Waycross, GA",GA,56709.1883,60589.36487,62858.16452,65694.43231,68058.26187,72254.86303,76778.45625,81342.23632,83157.9646,80064.0987,74545.37402,70786.35981,66457.76872,67357.21314,68981.08042,71620.41213,74956.42204,75292.09202,79747.86043,85915.02092,91613.10876,102983.8256,122729.1118,133161.6068,140614.3832
"Oxford, MS",MS,,,,,,,,,,,187541.9305,183305.3959,181601.3419,183372.5006,189465.0366,198447.5533,214724.9542,228594.9345,232683.4175,238699.8869,238577.5274,248998.3326,280968.3604,293864.9018,334740.6542
"Jasper, IN",IN,,,,,,,,,115465.7514,114253.565,112600.4874,113854.0623,114574.9464,116685.1931,119091.6293,122826.9312,128518.3257,133422.3806,140828.2125,148008.9937,156260.4056,171957.9782,190017.8196,200769.0843,211041.6769
"Edwards, CO",CO,377183.0364,398721.7728,410112.7006,418587.5374,434961.6559,467492.2433,557639.0632,645282.971,698403.3347,634274.0483,595548.7737,550715.165,486381.1863,526920.4326,575741.4233,618318.4685,671938.9303,707247.5915,742591.1781,791594.7136,811173.7203,924026.5791,1195762.743,1353767.123,1442559.393
"Durango, CO",CO,,,,,,,,,,335551.283,322903.7259,314305.2311,308336.4569,319033.0124,339025.9631,359790.1827,378415.8192,394872.9978,414368.6836,427554.9761,437982.5448,473114.9118,574623.4671,635922.6067,668029.722
"Kinston, NC",NC,,,,,,,,75319.20075,76944.84357,75378.80086,71260.24735,70627.37281,68876.1101,67247.23973,69016.75712,69431.12976,71150.7638,71720.9592,75790.99758,78955.77646,82600.63232,94037.16852,109696.754,133221.1297,136097.3859
"Sonora, CA",CA,,,,,,,,,,,,,,,,,,283202.92,297301.3649,309519.6742,312614.7607,331709.0778,394386.8758,399603.1261,389926.024
"Tiffin, OH",OH,73575.56866,77595.26969,80704.22404,83002.26689,85801.46206,89505.37488,91632.91857,91846.77968,90782.12906,88803.8087,85405.84888,84226.63606,82675.75328,83821.97041,85659.9955,87657.39992,95799.91792,97436.14925,102705.1941,106725.123,109482.337,126283.9194,139075.0678,144717.5613,152624.4848
"Batesville, AR",AR,75208.62147,79749.83595,83174.08155,86081.9855,89607.61382,95020.3139,102488.0212,106911.1233,108244.5531,107129.7784,104611.9497,102449.248,101017.0948,105018.4428,105956.4728,106340.8026,111912.7248,114981.5505,118075.925,121083.737,127143.4767,136354.1109,154793.3249,153637.7814,151699.6315
"Point Pleasant, WV",OH,68978.6488,70848.91181,73708.63911,76579.20616,79782.44854,,87360.89865,88418.35802,88654.50489,88964.20882,86300.48245,84738.18084,83677.72738,87136.82676,87141.15805,89236.12685,95602.93238,95771.89498,95426.35254,99440.19434,103730.7573,118423.9768,127728.0193,136430.6866,139369.6372
"Elko, NV",NV,,,,,,,,,,250328.9887,221390.8342,208571.9836,198678.4664,211483.4079,220300.2716,224363.3845,231172.0341,232889.6717,236766.6763,245894.2897,257261.6688,273829.6583,307224.2845,318693.2683,329730.3504
"Danville, KY",KY,77073.89161,80624.10836,84069.65705,87226.59995,90751.8892,95327.34504,99129.19745,102226.7691,103796.3291,102233.718,100268.7315,98569.57172,97025.68576,95854.6625,99436.50765,97706.59923,103541.8693,109795.8992,113563.6828,122084.6081,127243.9306,145377.3395,163618.1879,182490.6911,189989.8628
"Glasgow, KY",KY,61219.46791,63864.95754,65947.14556,67661.96614,70247.77112,73249.67162,76064.73802,78929.23415,79934.68437,77877.52822,76411.40422,,81487.89218,84733.04566,88326.55838,91846.29706,98998.66582,104005.3967,109262.9591,116853.7523,125047.5325,144436.4066,160799.8844,172279.3892,178785.835
